58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,8,5,101,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,8,5,192,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,8,5,286,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
49,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,8,5,109,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,8,5,73,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,5,85,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5,78,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,5,64,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,8,5,197,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5,64,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,8,5,46,4,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5,278,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,8,5,1197,6,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,8,5,164,3,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,8,5,171,11,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,168,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,114,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,8,5,220,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,8,5,72,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,8,5,92,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,8,5,58,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5,131,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5,80,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
54,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,8,5,92,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5,205,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,8,5,168,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,8,5,572,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,8,5,336,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,232,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,251,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
52,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,8,5,239,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,243,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,147,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,5,91,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,8,5,217,3,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,5,149,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,5,128,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
49,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,8,5,112,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,5,742,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,8,5,200,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,8,5,55,4,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,8,5,22,13,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,5,239,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5,137,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,8,5,119,5,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,8,5,1809,4,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,47,4,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,8,5,48,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,65,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,102,3,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,180,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,5,243,10,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,8,5,79,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,8,5,187,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
59,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,8,5,120,4,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,8,5,142,4,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5,101,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,8,5,508,4,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,8,5,163,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,5,27,11,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
48,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5,651,9,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,71,3,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
56,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,8,5,233,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,8,5,557,5,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
33,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,247,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,8,5,208,4,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,379,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,295,3,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5,212,7,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,115,4,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,5,77,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,238,3,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,8,5,81,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,8,5,251,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,8,5,374,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,8,5,117,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,8,5,73,4,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,361,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,8,5,107,4,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,5,72,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,5,171,7,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,8,5,66,4,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
57,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,8,5,199,4,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,209,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,239,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,8,5,69,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,5,152,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,5,198,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
57,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,8,5,195,3,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,8,5,234,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,8,5,385,6,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,8,5,371,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,8,5,50,15,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,8,5,714,3,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,8,5,629,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,8,5,91,10,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,8,5,10,9,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,5,132,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,8,5,155,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5,217,4,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,8,5,219,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,8,5,28,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5,61,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,8,5,80,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5,117,3,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,8,5,607,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
59,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,8,5,186,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,8,5,538,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
39,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,5,337,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
60,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5,527,4,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
59,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5,73,5,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5,173,3,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0
